N° FASE de l'établissement,Nom d'établissement,Numéro BCE de l'établissement,Type d'enseignement,Niveau,Genre,Réseau,Adresse de l'établissement,code_postal_de_l_etablissement,Localité de l'établissement,Commune de l'établissement,Bassin,arrondissement_administratif,N° FASE de l'implantation,Adresse de l'implantation,Code postal de l'implantation,Localité de l'implantation,Commune de l'implantation,Latitude,Longitude,N° FASE du PO,Nom du PO,Numéro BCE du PO,Adresse du PO,Code postal du PO,Localité du PO,Commune du PO,pointgeo
2060.0,Ecole primaire d'enseignement spécialisé libre - Castors B,2358195506,Secondaire spécialisé,Secondaire,Spécialisé,Libre confessionnel,Rue Jean d'Outremeuse 57,4020,LIEGE,Liège,Liège,Liège,10649.0,Boulevard Patience et Beaujonc 2,4000,LIEGE,Liège,50.6465017,5.5341469,18.0,Enseignement Spécialisé Les Castors Réunis ASBL,432063140,Rue du Zoning 120,4430,ANS,Ans,"50.6465017, 5.5341469"
2061.0,Ecole secondaire d'enseignement spécialisé communal I.R.H.O.V.,2167252885,Secondaire spécialisé,Secondaire,Spécialisé,Subventionné communal,Rue Monulphe 80,4000,LIEGE,Liège,Liège,Liège,4133.0,Rue Monulphe 80,4000,LIEGE,Liège,50.6408888,5.5606611,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6408888, 5.5606611"
2061.0,Ecole secondaire d'enseignement spécialisé communal I.R.H.O.V.,2167252885,Secondaire spécialisé,Secondaire,Spécialisé,Subventionné communal,Rue Monulphe 80,4000,LIEGE,Liège,Liège,Liège,11204.0,Rue de l'Espérance 62,4000,LIEGE,Liège,50.6413736,5.5456884,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6413736, 5.5456884"
2062.0,Etablissement mixte d'enseignement secondaire spécialisé Maghin-Outremeuse,2167252984,Secondaire spécialisé,Secondaire,Spécialisé,Subventionné communal,Rue Maghin 22,4000,LIEGE,Liège,Liège,Liège,6948.0,Rue Maghin 22,4000,LIEGE,Liège,50.6488,5.586724,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6488, 5.586724"
2062.0,Etablissement mixte d'enseignement secondaire spécialisé Maghin-Outremeuse,2167252984,Secondaire spécialisé,Secondaire,Spécialisé,Subventionné communal,Rue Maghin 22,4000,LIEGE,Liège,Liège,Liège,4135.0,Rue Joseph Vrindts 7-9,4020,LIEGE,Liège,50.6453053,5.5868695,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6453053, 5.5868695"
2063.0,Ecole primaire d'enseignement spécialisé libre Les Castors,2358195902,Maternel spécialisé,Fondamental,Spécialisé,Libre confessionnel,Rue Sainte-Marguerite 318,4000,LIEGE,Liège,Liège,Liège,4139.0,Rue Sainte-Marguerite 318,4000,LIEGE,Liège,50.6478329,5.5525804,18.0,Enseignement Spécialisé Les Castors Réunis ASBL,432063140,Rue du Zoning 120,4430,ANS,Ans,"50.6478329, 5.5525804"
2063.0,Ecole primaire d'enseignement spécialisé libre Les Castors,2358195902,Maternel spécialisé,Fondamental,Spécialisé,Libre confessionnel,Rue Sainte-Marguerite 318,4000,LIEGE,Liège,Liège,Liège,9667.0,Rue de l'Esplanade 12,4141,LOUVEIGNE,Sprimont,50.5377082,5.7392299,18.0,Enseignement Spécialisé Les Castors Réunis ASBL,432063140,Rue du Zoning 120,4430,ANS,Ans,"50.5377082, 5.7392299"
2063.0,Ecole primaire d'enseignement spécialisé libre Les Castors,2358195902,Primaire spécialisé,Fondamental,Spécialisé,Libre confessionnel,Rue Sainte-Marguerite 318,4000,LIEGE,Liège,Liège,Liège,4139.0,Rue Sainte-Marguerite 318,4000,LIEGE,Liège,50.6478329,5.5525804,18.0,Enseignement Spécialisé Les Castors Réunis ASBL,432063140,Rue du Zoning 120,4430,ANS,Ans,"50.6478329, 5.5525804"
2063.0,Ecole primaire d'enseignement spécialisé libre Les Castors,2358195902,Primaire spécialisé,Fondamental,Spécialisé,Libre confessionnel,Rue Sainte-Marguerite 318,4000,LIEGE,Liège,Liège,Liège,9667.0,Rue de l'Esplanade 12,4141,LOUVEIGNE,Sprimont,50.5377082,5.7392299,18.0,Enseignement Spécialisé Les Castors Réunis ASBL,432063140,Rue du Zoning 120,4430,ANS,Ans,"50.5377082, 5.7392299"
2063.0,Ecole primaire d'enseignement spécialisé libre Les Castors,2358195902,Maternel spécialisé,Fondamental,Spécialisé,Libre confessionnel,Rue Sainte-Marguerite 318,4000,LIEGE,Liège,Liège,Liège,11164.0,Rue Simonis 7,4130,ESNEUX,Esneux,50.5369075,5.5696586,18.0,Enseignement Spécialisé Les Castors Réunis ASBL,432063140,Rue du Zoning 120,4430,ANS,Ans,"50.5369075, 5.5696586"
2063.0,Ecole primaire d'enseignement spécialisé libre Les Castors,2358195902,Primaire spécialisé,Fondamental,Spécialisé,Libre confessionnel,Rue Sainte-Marguerite 318,4000,LIEGE,Liège,Liège,Liège,11164.0,Rue Simonis 7,4130,ESNEUX,Esneux,50.5369075,5.5696586,18.0,Enseignement Spécialisé Les Castors Réunis ASBL,432063140,Rue du Zoning 120,4430,ANS,Ans,"50.5369075, 5.5696586"
2063.0,Ecole primaire d'enseignement spécialisé libre Les Castors,2358195902,Primaire spécialisé,Fondamental,Spécialisé,Libre confessionnel,Rue Sainte-Marguerite 318,4000,LIEGE,Liège,Liège,Liège,4140.0,Rue de la Cité 34,4621,RETINNE,Fléron,50.6261082,5.6999925,18.0,Enseignement Spécialisé Les Castors Réunis ASBL,432063140,Rue du Zoning 120,4430,ANS,Ans,"50.6261082, 5.6999925"
2065.0,Académie royale des Beaux-Arts de Liège,2167253083,Artistique à horaire réduit,Secondaire,Ordinaire,Subventionné communal,Rue des Anglais 21,4000,LIEGE,Liège,Liège,Liège,7747.0,Rue des Anglais 21,4000,LIEGE,Liège,50.6471708,5.5684654,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6471708, 5.5684654"
2067.0,Académie de musique Grétry,2167073931,Artistique à horaire réduit,Secondaire,Ordinaire,Libre non confessionnel,Bld de la Constitution 81,4020,LIEGE,Liège,Liège,Liège,7725.0,Bld de la Constitution 81,4020,LIEGE,Liège,50.6443833,5.5890756,123.0,Académie de Musique Grétry,409723545,Boulevard de la Constitution 81,4020,LIEGE,Liège,"50.6443833, 5.5890756"
2067.0,Académie de musique Grétry,2167073931,Artistique à horaire réduit,Secondaire,Ordinaire,Libre non confessionnel,Bld de la Constitution 81,4020,LIEGE,Liège,Liège,Liège,10898.0,Rue Général de Gaulle 89,4020,BRESSOUX,Liège,50.6427243,5.5957131,123.0,Académie de Musique Grétry,409723545,Boulevard de la Constitution 81,4020,LIEGE,Liège,"50.6427243, 5.5957131"
2068.0,Ecole fondamentale communale de Wandre-Pont,2167251105,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Pont de Wandre 159,4020,WANDRE,Liège,Liège,Liège,4151.0,Rue du Pont de Wandre 159,4020,WANDRE,Liège,50.6717308,5.6538445,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6717308, 5.6538445"
2068.0,Ecole fondamentale communale de Wandre-Pont,2167251105,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Pont de Wandre 159,4020,WANDRE,Liège,Liège,Liège,4151.0,Rue du Pont de Wandre 159,4020,WANDRE,Liège,50.6717308,5.6538445,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6717308, 5.6538445"
2070.0,Ecole libre fondamentale Saint-Etienne,2167094915,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de Visé 693,4020,LIEGE,Liège,Liège,Liège,4157.0,Rue de Visé 693,4020,LIEGE,Liège,50.6706226,5.6615317,332.0,Ecole Saint-Etienne,414539396,Rue de Visé 693,4020,LIEGE,Liège,"50.6706226, 5.6615317"
2070.0,Ecole libre fondamentale Saint-Etienne,2167094915,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de Visé 693,4020,LIEGE,Liège,Liège,Liège,4157.0,Rue de Visé 693,4020,LIEGE,Liège,50.6706226,5.6615317,332.0,Ecole Saint-Etienne,414539396,Rue de Visé 693,4020,LIEGE,Liège,"50.6706226, 5.6615317"
2073.0,INSTITUT SAINT-BARTHELEMY D.O.A.,2169306911,Secondaire ordinaire,Secondaire,Ordinaire,Libre confessionnel,En-Hors-Château 31,4000,LIEGE,Liège,Liège,Liège,4161.0,En-Hors-Château 31,4000,LIEGE,Liège,50.6474638,5.5796653,789.0,Enseignement secondaire Saint-Barthélémy,449788901,En-Hors-Château 31,4000,LIEGE,Liège,"50.6474638, 5.5796653"
2074.0,École primaire Saint-Barthélémy,2167082245,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Saint-Thomas 7,4000,LIEGE,Liège,Liège,Liège,4163.0,Rue Saint-Thomas 7,4000,LIEGE,Liège,50.647889,5.5838388,206.0,Centre scolaire Saint-Barthélemy,443025427,Rue Saint-Thomas 7,4000,LIEGE,Liège,"50.647889, 5.5838388"
2078.0,Ecole fondamentale libre - Institut Saint-Louis,2167098576,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Place Ferrer 11,4000,LIEGE,Liège,Liège,Liège,4173.0,Place Ferrer 11,4000,LIEGE,Liège,50.6109785,5.55309,374.0,Comité scolaire Institut Saint-Louis,421243779,Place Ferrer 11,4000,LIEGE,Liège,"50.6109785, 5.55309"
2078.0,Ecole fondamentale libre - Institut Saint-Louis,2167098576,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Place Ferrer 11,4000,LIEGE,Liège,Liège,Liège,4173.0,Place Ferrer 11,4000,LIEGE,Liège,50.6109785,5.55309,374.0,Comité scolaire Institut Saint-Louis,421243779,Place Ferrer 11,4000,LIEGE,Liège,"50.6109785, 5.55309"
2079.0,Ecole fondamentale communale,2167251204,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Perron 126,4000,LIEGE,Liège,Liège,Liège,4174.0,Rue du Perron 126,4000,LIEGE,Liège,50.6175702,5.556086,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6175702, 5.556086"
2079.0,Ecole fondamentale communale,2167251204,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Perron 126,4000,LIEGE,Liège,Liège,Liège,3801.0,Rue du Vallon 3,4031,ANGLEUR,Liège,50.6121312,5.590019,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6121312, 5.590019"
2079.0,Ecole fondamentale communale,2167251204,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Perron 126,4000,LIEGE,Liège,Liège,Liège,4174.0,Rue du Perron 126,4000,LIEGE,Liège,50.6175702,5.556086,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6175702, 5.556086"
208.0,Centre scolaire Saint-Michel,2152569758,Secondaire ordinaire,Secondaire,Ordinaire,Libre confessionnel,Boulevard Saint-Michel 26,1040,ETTERBEEK,Etterbeek,Bruxelles,Bruxelles-Capitale,329.0,Boulevard Saint-Michel 26,1040,ETTERBEEK,Etterbeek,50.8343297,4.40652,212.0,Centre scolaire Saint-Michel,408159172,Boulevard Saint-Michel 26,1040,ETTERBEEK,Etterbeek,"50.8343297, 4.40652"
2080.0,Ecole communale Arnould Clausse-Laveu,2167251303,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Laveu 52,4000,LIEGE,Liège,Liège,Liège,4176.0,Rue du Laveu 52,4000,LIEGE,Liège,50.6309227,5.555909,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6309227, 5.555909"
2080.0,Ecole communale Arnould Clausse-Laveu,2167251303,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Laveu 52,4000,LIEGE,Liège,Liège,Liège,3828.0,Rue de la Faille 41,4000,LIEGE,Liège,50.6260669,5.5517395,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6260669, 5.5517395"
2080.0,Ecole communale Arnould Clausse-Laveu,2167251303,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Laveu 52,4000,LIEGE,Liège,Liège,Liège,4176.0,Rue du Laveu 52,4000,LIEGE,Liège,50.6309227,5.555909,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.6309227, 5.555909"
2083.0,Ecole maternelle libre Sainte-Véronique,2167192509,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Louvrex 96,4000,LIEGE,Liège,Liège,Liège,4182.0,Rue Louvrex 96,4000,LIEGE,Liège,50.6321914,5.5647416,975.0,Groupe Sainte-Véronique,420665640,Rue Rennequin Sualem 15,4000,LIEGE,Liège,"50.6321914, 5.5647416"
2084.0,Ecole maternelle libre Saint-Paul,2167188549,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Rouveroy 1B,4000,LIEGE,Liège,Liège,Liège,4183.0,Rue Rouveroy 1B,4000,LIEGE,Liège,50.6368683,5.5724688,932.0,Institut Saint-Paul,419383161,Rue Rouveroy 1,4000,LIEGE,Liège,"50.6368683, 5.5724688"
2085.0,Ecole fondamentale libre Saint-Joseph des Bruyères,2167192608,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue des Charmilles 60,4000,LIEGE,Liège,Liège,Liège,4184.0,Rue des Charmilles 60,4000,LIEGE,Liège,50.6195409,5.5558178,975.0,Groupe Sainte-Véronique,420665640,Rue Rennequin Sualem 15,4000,LIEGE,Liège,"50.6195409, 5.5558178"
2085.0,Ecole fondamentale libre Saint-Joseph des Bruyères,2167192608,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue des Charmilles 60,4000,LIEGE,Liège,Liège,Liège,4184.0,Rue des Charmilles 60,4000,LIEGE,Liège,50.6195409,5.5558178,975.0,Groupe Sainte-Véronique,420665640,Rue Rennequin Sualem 15,4000,LIEGE,Liège,"50.6195409, 5.5558178"
2086.0,Ecole primaire libre Saint-Joseph de Belleflamme,2167090559,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue Belleflamme 141,4030,GRIVEGNEE,Liège,Liège,Liège,4185.0,Rue Belleflamme 141,4030,GRIVEGNEE,Liège,50.6257901,5.6071292,285.0,Pouvoir organisateur des écoles libres de Grivegnée,409725624,Rue Belleflamme 139,4030,GRIVEGNEE,Liège,"50.6257901, 5.6071292"
2087.0,Ecole fondamentale communale Sart Tilman II,2167251402,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Sart-Tilman 376b,4031,ANGLEUR,Liège,Liège,Liège,4186.0,Rue du Sart-Tilman 376b,4031,ANGLEUR,Liège,50.588223,5.5694085,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.588223, 5.5694085"
2087.0,Ecole fondamentale communale Sart Tilman II,2167251402,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Sart-Tilman 376b,4031,ANGLEUR,Liège,Liège,Liège,4186.0,Rue du Sart-Tilman 376b,4031,ANGLEUR,Liège,50.588223,5.5694085,1138.0,Ville de Liège,207343933,Quai de la Batte 10,4000,LIEGE,Liège,"50.588223, 5.5694085"
2088.0,Ecole fondamentale communale José Bodson,2167277334,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Roi Albert 179,4680,OUPEYE,Oupeye,Liège,Liège,4187.0,Rue du Roi Albert 179,4680,OUPEYE,Oupeye,50.7086412,5.6468171,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7086412, 5.6468171"
2088.0,Ecole fondamentale communale José Bodson,2167277334,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue du Roi Albert 179,4680,OUPEYE,Oupeye,Liège,Liège,4187.0,Rue du Roi Albert 179,4680,OUPEYE,Oupeye,50.7086412,5.6468171,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7086412, 5.6468171"
2089.0,Ecole fondamentale libre du Sacré-Coeur de Haccourt-Vivegnis,2148973236,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de Liège 39,4684,HACCOURT,Oupeye,Liège,Liège,4198.0,Rue de Cheratte 44,4683,VIVEGNIS,Oupeye,50.6963625,5.6537104,691.0,ASBL Les Ecoles Libres de la Basse Meuse,417551742,Rue César de Paepe 6 Bte 1,4683,VIVEGNIS,Oupeye,"50.6963625, 5.6537104"
2089.0,Ecole fondamentale libre du Sacré-Coeur de Haccourt-Vivegnis,2148973236,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de Liège 39,4684,HACCOURT,Oupeye,Liège,Liège,4188.0,Rue de Tongres 83,4684,HACCOURT,Oupeye,50.740129,5.6691893,691.0,ASBL Les Ecoles Libres de la Basse Meuse,417551742,Rue César de Paepe 6 Bte 1,4683,VIVEGNIS,Oupeye,"50.740129, 5.6691893"
2089.0,Ecole fondamentale libre du Sacré-Coeur de Haccourt-Vivegnis,2148973236,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de Liège 39,4684,HACCOURT,Oupeye,Liège,Liège,4190.0,Rue de Liège 39,4684,HACCOURT,Oupeye,50.7288971,5.6692511,691.0,ASBL Les Ecoles Libres de la Basse Meuse,417551742,Rue César de Paepe 6 Bte 1,4683,VIVEGNIS,Oupeye,"50.7288971, 5.6692511"
2089.0,Ecole fondamentale libre du Sacré-Coeur de Haccourt-Vivegnis,2148973236,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de Liège 39,4684,HACCOURT,Oupeye,Liège,Liège,4198.0,Rue de Cheratte 44,4683,VIVEGNIS,Oupeye,50.6963625,5.6537104,691.0,ASBL Les Ecoles Libres de la Basse Meuse,417551742,Rue César de Paepe 6 Bte 1,4683,VIVEGNIS,Oupeye,"50.6963625, 5.6537104"
2089.0,Ecole fondamentale libre du Sacré-Coeur de Haccourt-Vivegnis,2148973236,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue de Liège 39,4684,HACCOURT,Oupeye,Liège,Liège,4190.0,Rue de Liège 39,4684,HACCOURT,Oupeye,50.7288971,5.6692511,691.0,ASBL Les Ecoles Libres de la Basse Meuse,417551742,Rue César de Paepe 6 Bte 1,4683,VIVEGNIS,Oupeye,"50.7288971, 5.6692511"
209.0,INSTITUT SAINT-JOSEPH D'ENSEIGNEMENT TECHNIQUE,2153385449,Secondaire CEFA,Secondaire,Ordinaire,Libre confessionnel,Rue Félix Hap 14,1040,ETTERBEEK,Etterbeek,Bruxelles,Bruxelles-Capitale,5951.0,Rue Félix Hap 14,1040,ETTERBEEK,Etterbeek,50.8372939,4.3905804,99.0,Institut Saint-Joseph d'Enseignement Technique,409939222,Rue Félix Hap 14,1040,ETTERBEEK,Etterbeek,"50.8372939, 4.3905804"
209.0,INSTITUT SAINT-JOSEPH D'ENSEIGNEMENT TECHNIQUE,2153385449,Secondaire ordinaire,Secondaire,Ordinaire,Libre confessionnel,Rue Félix Hap 14,1040,ETTERBEEK,Etterbeek,Bruxelles,Bruxelles-Capitale,333.0,Rue Félix Hap 14,1040,ETTERBEEK,Etterbeek,50.8372939,4.3905804,99.0,Institut Saint-Joseph d'Enseignement Technique,409939222,Rue Félix Hap 14,1040,ETTERBEEK,Etterbeek,"50.8372939, 4.3905804"
2090.0,Ecole fondamentale libre Saint-André,2167067496,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue du Roi Albert 193,4680,OUPEYE,Oupeye,Liège,Liège,4192.0,Rue du Roi Albert 193,4680,OUPEYE,Oupeye,50.7085461,5.6456906,43.0,Comité scolaire de l'Ecole libre Saint-André,415108035,Rue du Roi Albert 193,4680,OUPEYE,Oupeye,"50.7085461, 5.6456906"
2090.0,Ecole fondamentale libre Saint-André,2167067496,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue du Roi Albert 193,4680,OUPEYE,Oupeye,Liège,Liège,4192.0,Rue du Roi Albert 193,4680,OUPEYE,Oupeye,50.7085461,5.6456906,43.0,Comité scolaire de l'Ecole libre Saint-André,415108035,Rue du Roi Albert 193,4680,OUPEYE,Oupeye,"50.7085461, 5.6456906"
2091.0,Ecole fondamentale libre Saint-Joseph d'Hermée,2167067694,Maternel ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue du Vieux Maieur 2A,4680,HERMEE,Oupeye,Liège,Liège,4193.0,Rue du Vieux Maieur 2A,4680,HERMEE,Oupeye,50.7099083,5.6184179,45.0,Comité scolaire de l'Ecole libre Saint-Joseph d'Hermée ASBL,414453383,Rue du Vieux Maieur 2 A,4680,HERMEE,Oupeye,"50.7099083, 5.6184179"
2091.0,Ecole fondamentale libre Saint-Joseph d'Hermée,2167067694,Primaire ordinaire,Fondamental,Ordinaire,Libre confessionnel,Rue du Vieux Maieur 2A,4680,HERMEE,Oupeye,Liège,Liège,4193.0,Rue du Vieux Maieur 2A,4680,HERMEE,Oupeye,50.7099083,5.6184179,45.0,Comité scolaire de l'Ecole libre Saint-Joseph d'Hermée ASBL,414453383,Rue du Vieux Maieur 2 A,4680,HERMEE,Oupeye,"50.7099083, 5.6184179"
2092.0,Ecole fondamentale communale V,2167277433,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue des Ecoles 24,4684,HACCOURT,Oupeye,Liège,Liège,4194.0,Rue des Ecoles 24,4684,HACCOURT,Oupeye,50.7343603,5.6671,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7343603, 5.6671"
2092.0,Ecole fondamentale communale V,2167277433,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue des Ecoles 24,4684,HACCOURT,Oupeye,Liège,Liège,4201.0,Rue de la Hachette 9,4682,HEURE-LE-ROMAIN,Oupeye,50.7304183,5.6286585,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7304183, 5.6286585"
2092.0,Ecole fondamentale communale V,2167277433,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue des Ecoles 24,4684,HACCOURT,Oupeye,Liège,Liège,4202.0,Rue Fernand Brunfaut 1,4680,OUPEYE,Oupeye,50.7078505,5.6408488,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7078505, 5.6408488"
2092.0,Ecole fondamentale communale V,2167277433,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue des Ecoles 24,4684,HACCOURT,Oupeye,Liège,Liège,4194.0,Rue des Ecoles 24,4684,HACCOURT,Oupeye,50.7343603,5.6671,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7343603, 5.6671"
2092.0,Ecole fondamentale communale V,2167277433,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Rue des Ecoles 24,4684,HACCOURT,Oupeye,Liège,Liège,4201.0,Rue de la Hachette 9,4682,HEURE-LE-ROMAIN,Oupeye,50.7304183,5.6286585,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7304183, 5.6286585"
2093.0,Ecole fondamentale communale III,2167277532,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Voie du Puits 13,4682,HOUTAIN-SAINT-SIMEON,Oupeye,Liège,Liège,4205.0,Rue du Ponçay 1,4680,HERMEE,Oupeye,50.7085858,5.616495,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7085858, 5.616495"
2093.0,Ecole fondamentale communale III,2167277532,Maternel ordinaire,Fondamental,Ordinaire,Subventionné communal,Voie du Puits 13,4682,HOUTAIN-SAINT-SIMEON,Oupeye,Liège,Liège,4195.0,Voie du Puits 13,4682,HOUTAIN-SAINT-SIMEON,Oupeye,50.7374278,5.6106958,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7374278, 5.6106958"
2093.0,Ecole fondamentale communale III,2167277532,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Voie du Puits 13,4682,HOUTAIN-SAINT-SIMEON,Oupeye,Liège,Liège,4195.0,Voie du Puits 13,4682,HOUTAIN-SAINT-SIMEON,Oupeye,50.7374278,5.6106958,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7374278, 5.6106958"
2093.0,Ecole fondamentale communale III,2167277532,Primaire ordinaire,Fondamental,Ordinaire,Subventionné communal,Voie du Puits 13,4682,HOUTAIN-SAINT-SIMEON,Oupeye,Liège,Liège,4205.0,Rue du Ponçay 1,4680,HERMEE,Oupeye,50.7085858,5.616495,1229.0,Commune d'Oupeye,207345418,Rue des Ecoles 4,4684,HACCOURT,Oupeye,"50.7085858, 5.616495"
